1,235.16212603356507
2,124.079393689098
3,125.5050383703575
4,72.99967785626899
5,204.24930661595965
6,121.66632336507396
7,107.52269060052065
8,32.060592582181954
9,-187.96827653433888
10,-44.13382996152919
11,-31.941000342055546
12,115.95346650782474
13,202.80436131865707
14,154.76624934783473
15,211.43054959280502
16,251.85641718708075
17,-81.50744229266628
18,-40.79526468814333
19,159.9474345444413
20,196.5484857661204
21,276.70498360350103
22,232.1175767936816
23,179.93241961364063
24,227.5907468633758
25,-34.583597799320344
26,97.64145169494469
27,208.21886684616248
28,130.79635736211702
29,196.029309420164
30,64.27486810414665
31,124.34685194555973
32,238.67306632830332
33,265.9863935321109
34,200.1551618190644
35,6.561354144353637
36,-27.71832249867508
37,-16.93200916093808
38,247.3426992891181
39,-6.422074558046475
40,239.83069901973192
41,107.98093051037942
42,-93.54666562715636
43,-25.81241797353016
44,185.63283912063017
45,15.239597296512901
46,-73.46176006703985
47,161.93721925230352
48,253.57400257660265
49,-111.0129858088403
50,255.3237806089292
51,225.01851246993908
52,239.5613455328863
53,-84.03037796022848
54,213.62973532260895
55,-15.039296128824247
56,151.1341390287228
57,-11.819893026232037
58,-30.45084549962991
59,103.28515109231664
60,3.9275723284485906
61,261.5123358682927
62,127.58867744694294
63,50.51383753606738
64,145.30944640323352
65,150.7342344545192
66,129.42009765941836
67,110.29734270877726
68,228.32978615253478
69,85.54915434313054
70,-38.89914430880664
71,246.25852636566376
72,116.69563765377583
73,204.2047618455888
74,210.21371124231996
75,243.39367883613534
76,142.3596961505251
77,-21.35210976517098
78,39.611556229069215
79,171.688327672251
80,260.74694794939626
81,-39.18751564246338
82,-52.8782795256282
83,27.108800972156104
84,69.06725003795711
85,-178.37631570404278
86,213.06517024671783
87,125.64099834377379
88,27.868585980620153
89,216.7949655444778
90,30.19983630907072
91,131.8290403594445
92,237.3942378080401
93,100.01942746459683
94,222.36056011011266
95,155.16655909816876
96,140.49923836284972
97,18.956032406088255
98,48.07171770049535
99,-132.69908290513234
100,97.83151960823588
